time,device,vmCount,ramUsed,ramTotal,ramUtilPercent,cpuUtilPercent,energyConsumed,anomaly_score,anomaly,is_anomaly
1900,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1900,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1900,cloud,4,2000,40000,5.0,21.45,0.001,0.07000306575593251,1,False
1900,fog-0,4,3500,4000,87.5,56.49,0.001,0.06307207869418363,1,False
1900,cam-1,2,800,1000,80.0,26.71,0.001,0.17880139266345807,1,False
1900,cam-2,2,800,1000,80.0,18.87,0.001,0.1947467512745536,1,False
1900,soil-sensor-node,2,400,512,78.13,0.48,0.001,0.11034388281753882,1,False
1900,signal-monitor,2,600,1024,58.59,3.65,0.001,0.10302706869965694,1,False
1900,irrigation-controller,2,300,2048,14.65,2.72,0.001,0.056908160776331984,1,False
1900,cloud,4,2000,40000,5.0,29.03,0.001,0.0883806659044356,1,False
1900,fog-0,4,3500,4000,87.5,53.97,0.001,0.0924384442471371,1,False
1900,cam-1,2,800,1000,80.0,22.45,0.001,0.2024614595928947,1,False
1900,cam-2,2,800,1000,80.0,30.95,0.001,0.11615624912779582,1,False
1900,soil-sensor-node,2,400,512,78.13,5.66,0.001,0.062327826219739424,1,False
1900,signal-monitor,2,600,1024,58.59,0.01,0.001,0.16193087667251116,1,False
1900,irrigation-controller,2,300,2048,14.65,0.94,0.001,0.050647357024922623,1,False
1900,cloud,4,2000,40000,5.0,26.44,0.001,0.10130471539464458,1,False
1900,fog-0,4,3500,4000,87.5,55.99,0.001,0.06650151344812871,1,False
1900,cam-1,2,800,1000,80.0,24.51,0.001,0.2007310307827782,1,False
1900,cam-2,2,800,1000,80.0,22.72,0.001,0.20363464231716027,1,False
1900,soil-sensor-node,2,400,512,78.13,4.01,0.001,0.08610829077830728,1,False
1900,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1900,irrigation-controller,2,300,2048,14.65,5.62,0.001,0.0659624790408635,1,False
1900,cloud,4,2000,40000,5.0,24.58,0.001,0.09886926914354344,1,False
1900,fog-0,4,3500,4000,87.5,54.46,0.001,0.08240453404886294,1,False
1900,cam-1,2,800,1000,80.0,29.5,0.001,0.13502105088414645,1,False
1900,cam-2,2,800,1000,80.0,16.64,0.001,0.17236844312019184,1,False
1900,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1900,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1900,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1900,cloud,4,2000,40000,5.0,21.39,0.001,0.07005751132846438,1,False
1900,fog-0,4,3500,4000,87.5,58.33,0.001,0.022279566614738955,1,False
1900,cam-1,2,800,1000,80.0,29.5,0.001,0.13502105088414645,1,False
1900,cam-2,2,800,1000,80.0,25.66,0.001,0.1914270970375785,1,False
1900,soil-sensor-node,2,400,512,78.13,2.59,0.001,0.09462458295274856,1,False
1900,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1900,irrigation-controller,2,300,2048,14.65,7.1,0.001,0.047741926121971257,1,False
1900,cloud,4,2000,40000,5.0,25.45,0.001,0.10012445022336924,1,False
1900,fog-0,4,3500,4000,87.5,65.35,0.001,-0.06298072918181175,-1,True
1900,cam-1,2,800,1000,80.0,30.57,0.001,0.11529340053550663,1,False
1900,cam-2,2,800,1000,80.0,16.72,0.001,0.17192032765808674,1,False
1900,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1900,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1900,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1900,cloud,4,2000,40000,5.0,17.08,0.001,-0.0005638001558195826,-1,True
1900,fog-0,4,3500,4000,87.5,51.8,0.001,0.08744055756497338,1,False
1900,cam-1,2,800,1000,80.0,29.57,0.001,0.13379304481283094,1,False
1900,cam-2,2,800,1000,80.0,31.33,0.001,0.11152506183764166,1,False
1900,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1900,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1900,irrigation-controller,2,300,2048,14.65,2.12,0.001,0.05566015979446148,1,False
1900,cloud,4,2000,40000,5.0,24.32,0.001,0.08959941865543242,1,False
1900,fog-0,4,3500,4000,87.5,56.15,0.001,0.06925029409067596,1,False
1900,cam-1,2,800,1000,80.0,35.92,0.001,0.015522509954292496,1,False
1900,cam-2,2,800,1000,80.0,24.45,0.001,0.19958049088663943,1,False
1900,soil-sensor-node,2,400,512,78.13,1.94,0.001,0.10326924112265845,1,False
1900,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1900,irrigation-controller,2,300,2048,14.65,4.35,0.001,0.0633868829954558,1,False
1900,cloud,4,2000,40000,5.0,28.3,0.001,0.10163759870392397,1,False
1900,fog-0,4,3500,4000,87.5,56.49,0.001,0.06307207869418363,1,False
1900,cam-1,2,800,1000,80.0,27.73,0.001,0.16578809589560972,1,False
1900,cam-2,2,800,1000,80.0,24.16,0.001,0.20083687216435414,1,False
1900,soil-sensor-node,2,400,512,78.13,1.86,0.001,0.10158577391551149,1,False
1900,signal-monitor,2,600,1024,58.59,2.73,0.001,0.11977153940905805,1,False
1900,irrigation-controller,2,300,2048,14.65,5.35,0.001,0.0648567021185783,1,False
1900,cloud,4,2000,40000,5.0,25.62,0.001,0.09988866421805331,1,False
1900,fog-0,4,3500,4000,87.5,45.73,0.001,0.0665415112851192,1,False
1900,cam-1,2,800,1000,80.0,30.63,0.001,0.116983832572231,1,False
1900,cam-2,2,800,1000,80.0,25.23,0.001,0.19163718304227684,1,False
1900,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1900,signal-monitor,2,600,1024,58.59,0.0,0.001,0.18541463418876158,1,False
1900,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1900,cloud,4,2000,40000,5.0,20.2,0.001,0.06662921643658204,1,False
1900,fog-0,4,3500,4000,87.5,55.46,0.001,0.07182545344402247,1,False
1900,cam-1,2,800,1000,80.0,31.37,0.001,0.11043674414299554,1,False
1900,cam-2,2,800,1000,80.0,3.49,0.001,0.041669264236193326,1,False
1900,soil-sensor-node,2,400,512,78.13,1.98,0.001,0.10265164145954675,1,False
1900,signal-monitor,2,600,1024,58.59,6.24,0.001,0.07992264074154642,1,False
1900,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1900,cloud,4,2000,40000,5.0,26.95,0.001,0.10193309473258039,1,False
1900,fog-0,4,3500,4000,87.5,5.75,0.001,-0.11254336048910796,-1,True
1900,cam-1,2,800,1000,80.0,32.23,0.001,0.08988391346801183,1,False
1900,cam-2,2,800,1000,80.0,30.59,0.001,0.11529340053550663,1,False
1900,soil-sensor-node,2,400,512,78.13,3.73,0.001,0.09047752577922519,1,False
1900,signal-monitor,2,600,1024,58.59,0.61,0.001,0.11792109109138665,1,False
1900,irrigation-controller,2,300,2048,14.65,3.54,0.001,0.06128550109762865,1,False
1900,cloud,4,2000,40000,5.0,19.07,0.001,0.04619531609646288,1,False
1900,fog-0,4,3500,4000,87.5,55.6,0.001,0.0694648721127562,1,False
1900,cam-1,2,800,1000,80.0,23.66,0.001,0.2003672128919446,1,False
1900,cam-2,2,800,1000,80.0,20.73,0.001,0.19542835682221982,1,False
1900,soil-sensor-node,2,400,512,78.13,7.55,0.001,0.024227880161329485,1,False
1900,signal-monitor,2,600,1024,58.59,1.61,0.001,0.10695720875698989,1,False
1900,irrigation-controller,2,300,2048,14.65,0.0,0.001,0.15670074585459698,1,False
1900,cloud,4,2000,40000,5.0,35.51,0.001,0.014040768406485715,1,False
1900,fog-0,4,3500,4000,87.5,56.48,0.001,0.06307207869418363,1,False
1900,cam-1,2,800,1000,80.0,19.61,0.001,0.19399004309373458,1,False
1900,cam-2,2,800,1000,80.0,23.82,0.001,0.20177263879784535,1,False
1900,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1900,signal-monitor,2,600,1024,58.59,0.65,0.001,0.11635431690402409,1,False
1900,irrigation-controller,2,300,2048,14.65,7.49,0.001,0.039709477992623476,1,False
1900,cloud,4,2000,40000,5.0,20.02,0.001,0.06950018685025205,1,False
1900,fog-0,4,3500,4000,87.5,52.13,0.001,0.0889808091527775,1,False
1900,cam-1,2,800,1000,80.0,22.04,0.001,0.20106470046929575,1,False
1900,cam-2,2,800,1000,80.0,20.4,0.001,0.19362312532865084,1,False
1900,soil-sensor-node,2,400,512,78.13,0.17,0.001,0.13651211640612487,1,False
1900,signal-monitor,2,600,1024,58.59,2.8,0.001,0.11663256878138234,1,False
1900,irrigation-controller,2,300,2048,14.65,3.09,0.001,0.060825069613046456,1,False
1900,cloud,4,2000,40000,5.0,27.27,0.001,0.10039109775779109,1,False
1900,fog-0,4,3500,4000,87.5,47.57,0.001,0.09559824938015526,1,False
1900,cam-1,2,800,1000,80.0,16.76,0.001,0.17192032765808674,1,False
1900,cam-2,2,800,1000,80.0,26.04,0.001,0.18779356363320976,1,False
1900,soil-sensor-node,2,400,512,78.13,1.32,0.001,0.11015756258983778,1,False
1900,signal-monitor,2,600,1024,58.59,10.75,0.001,0.01994281639654094,1,False
1900,irrigation-controller,2,300,2048,14.65,7.71,0.001,0.038125089144063096,1,False
1910,cloud,4,2000,40000,5.0,33.7,0.001,0.049394423265334386,1,False
1910,fog-0,4,3500,4000,87.5,58.37,0.001,0.021480366675922347,1,False
1910,cam-1,2,800,1000,80.0,77.75,0.001,-0.07458488228109539,-1,True
1910,cam-2,2,800,1000,80.0,25.38,0.001,0.19263814559883474,1,False
1910,soil-sensor-node,2,400,512,78.13,0.0,0.001,0.1826863442513174,1,False
1910,signal-monitor,2,600,1024,58.59,9.65,0.001,0.03027311736881,1,False
1910,irrigation-controller,2,300,2048,14.65,5.14,0.001,0.06773409539299236,1,False
